# Total column ozone and ozone profiles measured at Maitri, Antarctica.
# Station: Maitri (WOUDC station 400, GAW ID MTR), 70.45 S, 11.45 E, 330 m.
# Measured by: India Meteorological Department (IMD).
# Station operated by: National Centre for Polar and Ocean Research (NCPOR).
# Archived by: WMO Global Atmosphere Watch / World Ozone and Ultraviolet
#   Radiation Data Centre (WOUDC), https://woudc.org
# Retrieved from the WOUDC data registry API, https://api.woudc.org
# Free and unrestricted for scientific, educational and policy use, on the
# condition that the contributing agency (IMD) and the WOUDC are credited.
# Republished unmodified by NCPOR as part of the Indian Antarctic archive.
# Balloon-borne ozonesonde profiles. One row per measured level.
# Ozone partial pressure in millipascals; pressure in hectopascals.
flight_date_utc,level_index,pressure_hpa,temperature_c,o3_partial_pressure_mpa,flight_total_o3_du,correction_factor
1996-01-05,34,141,-52,9.6,,0
1996-01-05,35,134,-51,9.8,,0
1996-01-05,36,130,-51,9.4,,0
1996-01-05,37,120,-51,10.6,,0
1996-01-05,38,118,-51,11.8,,0
1996-01-05,39,104,-50,10.5,,0
1996-01-05,40,100,-49,12.1,,0
1996-01-05,41,97.8,-49,12.8,,0
1996-01-05,42,95.8,-48,12.7,,0
1996-01-05,43,88.8,-48,13.8,,0
1996-01-05,44,83.8,-47,14.5,,0
1996-01-05,45,77.8,-46,16.4,,0
1996-01-05,46,75,-45,13.9,,0
1996-01-05,47,70.5,-45,12.1,,0
1996-01-05,48,70,-45,12.6,,0
1996-01-05,49,66.5,-44,15.2,,0
1996-01-05,50,65.2,-44,16.5,,0
1996-01-05,51,62.8,-44,17.7,,0
1996-01-05,52,59,-43,18.5,,0
1996-01-05,53,55.8,-43,19.1,,0
1996-01-05,54,50,-42,18.9,,0
1996-01-05,55,49,-42,18.9,,0
1996-01-05,56,46,-42,19.2,,0
1996-01-05,57,43.7,-41,18.8,,0
1996-01-05,58,40.2,-41,19.0,,0
1996-01-05,59,38,-40,20.1,,0
1996-01-05,60,35.3,-41,19.3,,0
1996-01-05,61,32.9,-41,18.1,,0
1996-01-05,62,30,-41,17.3,,0
1996-01-05,63,29,-41,17.0,,0
1996-01-05,64,28.2,-39,17.0,,0
1996-01-05,65,24.5,-38,16.6,,0
1996-01-05,66,20,-39,14.9,,0
1996-01-05,67,17.8,-39,14.4,,0
1996-01-05,68,15,-38,13.7,,0
1996-01-05,69,13.8,-37,13.0,,0
1996-01-05,70,12.7,-38,13.1,,0
1996-01-05,71,10,-35,12.3,,0
1996-01-05,72,8.2,-35,12.1,,0
1996-01-05,73,7.5,-34,11.7,,0
1996-01-05,74,7,-35,11.5,,0
1996-01-05,75,5,-35,10.5,,0
1996-01-05,76,4,-34,9.8,,0
1996-01-13,1,975,-16,6.2,,0
1996-01-13,2,912,-19,6.7,,0
1996-01-13,3,870,-22,6.4,,0
1996-01-13,4,850,-23,7.4,,0
1996-01-13,5,820,-26,7.1,,0
1996-01-13,6,790,-27,6.5,,0
1996-01-13,7,753,-30,7.1,,0
1996-01-13,8,730,-31,7.6,,0
1996-01-13,9,700,-33,7.5,,0
1996-01-13,10,671,-35,7.5,,0
1996-01-13,11,618,-38,7.0,,0
1996-01-13,12,590,-40,7.1,,0
1996-01-13,13,538,-44,6.6,,0
1996-01-13,14,500,-47,6.7,,0
1996-01-13,15,480,-49,6.8,,0
1996-01-13,16,423,-52,6.4,,0
1996-01-13,17,407,-55,9.0,,0
1996-01-13,18,370,-59,7.5,,0
1996-01-13,19,348,-62,6.8,,0
1996-01-13,20,315,-65,6.3,,0
1996-01-13,21,308,-65,7.7,,0
1996-01-13,22,300,-65,8.2,,0
1996-01-13,23,276,-62,10.4,,0
1996-01-13,24,257,-58,9.9,,0
1996-01-13,25,240,-57,9.9,,0
1996-01-13,26,222,-56,9.7,,0
1996-01-13,27,212,-56,9.1,,0
1996-01-13,28,206,-55,9.4,,0
1996-01-13,29,200,-55,9.3,,0
1996-01-13,30,197,-55,9.1,,0
1996-01-13,31,185,-55,8.9,,0
1996-01-13,32,180,-55,8.2,,0
1996-01-13,33,164,-55,7.9,,0
1996-01-13,34,159,-54,7.6,,0
1996-01-13,35,155,-54,7.9,,0
1996-01-13,36,150,-54,8.0,,0
1996-01-13,37,148,-54,7.9,,0
1996-01-13,38,133,-54,8.8,,0
1996-01-13,39,130,-54,10.8,,0
1996-01-13,40,120,-54,10.5,,0
1996-01-13,41,115,-54,10.8,,0
1996-01-13,42,110,-53,12.4,,0
1996-01-13,43,104,-53,11.4,,0
1996-01-13,44,100,-53,12.4,,0
1996-01-13,45,99,-53,12.5,,0
1996-01-13,46,92.8,-52,12.5,,0
1996-01-13,47,83.8,-51,14.3,,0
1996-01-13,48,80,-51,14.4,,0
1996-01-13,49,76,-51,13.9,,0
1996-01-13,50,71,-51,14.6,,0
1996-01-13,51,70,-51,14.7,,0
1996-01-13,52,64.5,-50,15.2,,0
1996-01-13,53,59,-50,16.2,,0
1996-01-13,54,56,-50,14.2,,0
1996-01-13,55,52,-49,14.6,,0
1996-01-13,56,50,-49,14.5,,0
1996-01-13,57,45.5,-47,14.4,,0
1996-01-13,58,43,-47,14.2,,0
1996-01-13,59,40.7,-48,13.2,,0
1996-01-13,60,38.4,-47,13.0,,0
1996-01-13,61,36.5,-47,11.8,,0
1996-01-13,62,34.2,-47,11.6,,0
1996-01-13,63,31,-45,11.9,,0
1996-01-13,64,30,-45,11.5,,0
1996-01-13,65,27.5,-45,10.2,,0
1996-01-13,66,26,-45,10.3,,0
1996-01-13,67,25,-45,9.7,,0
1996-01-13,68,23,-43,8.3,,0
1996-01-13,69,21.7,-44,9.7,,0
1996-01-13,70,20,-44,9.5,,0
1996-01-13,71,10,-40,5.4,,0
1996-01-13,72,7,-35,4.1,,0
1996-03-01,1,983,-12,1.5,,0
1996-03-01,2,982,-12,2.0,,0
1996-03-01,3,961,-14,2.3,,0
1996-03-01,4,870,-21,2.5,,0
1996-03-01,5,840,-21,2.0,,0
1996-03-01,6,738,-28,2.5,,0
1996-03-01,7,700,-27,1.9,,0
1996-03-01,8,670,-30,2.3,,0
1996-03-01,9,660,-30,2.2,,0
1996-03-01,10,615,-34,2.2,,0
1996-03-01,11,535,-42,3.5,,0
1996-03-01,12,518,-52,1.2,,0
1996-03-01,13,508,-52,1.0,,0
1996-03-01,14,340,-63,1.7,,0
1996-03-01,15,305,-57,5.3,,0
1996-03-01,16,300,-57,5.2,,0
1996-03-01,17,285,-55,5.2,,0
1996-03-01,18,280,-54,5.5,,0
1996-03-01,19,266,-53,5.2,,0
1996-03-01,20,250,-51,4.7,,0
1996-03-01,21,220,-58,5.0,,0
1996-03-01,22,218,-49,5.6,,0
1996-03-01,23,200,-49,6.2,,0
1996-03-01,24,192,-49,6.2,,0
1996-03-01,25,170,-47,7.1,,0
1996-03-01,26,150,-49,8.5,,0
1996-03-01,27,135,-46,9.7,,0
1996-03-01,28,130,-49,9.7,,0
1996-03-01,29,110,-48,11.6,,0
1996-03-01,30,100,-49,11.4,,0
1996-03-01,31,98,-49,10.6,,0
1996-03-01,32,95,-48,10.6,,0
1996-03-01,33,90,-48,13.5,,0
1996-03-01,34,80,-48,13.3,,0
1996-03-01,35,79,-48,13.4,,0
1996-03-01,36,72,-48,11.9,,0
1996-03-01,37,70,-48,12.1,,0
1996-03-01,38,68,-47,11.1,,0
1996-03-01,39,67,-48,11.5,,0
1996-03-01,40,64,-48,10.9,,0
1996-03-01,41,62,-48,11.5,,0
1996-03-01,42,60,-48,10.9,,0
1996-03-01,43,50,-45,9.7,,0
1996-03-01,44,43.4,-45,10.0,,0
1996-03-01,45,40,-45,8.7,,0
1996-03-01,46,31,-42,7.8,,0
1996-03-01,47,30,-45,7.5,,0
1996-03-01,48,23,-42,2.9,,0
1996-03-01,49,20,-40,2.6,,0
1996-03-01,50,10,-34,1.9,,0
1996-03-01,51,6,-34,2.0,,0
1996-03-06,1,985,20,0.1,,0
1996-03-06,2,937,-12,2.4,,0
1996-03-06,3,860,-16,2.4,,0
1996-03-06,4,820,-20,2.2,,0
1996-03-06,5,660,-29,2.1,,0
1996-03-06,6,554,-38,1.9,,0
1996-03-06,7,500,-42,1.9,,0
1996-03-06,8,480,-44,1.9,,0
1996-03-06,9,446,-46,2.1,,0
1996-03-06,10,423,-49,2.0,,0
1996-03-06,11,398,-51,2.4,,0
1996-03-06,12,373,-54,1.8,,0
1996-03-06,13,348,-57,1.8,,0
1996-03-06,14,320,-59,2.5,,0
1996-03-06,15,300,-58,4.3,,0
1996-03-06,16,293,-59,4.6,,0
1996-03-06,17,280,-58,5.0,,0
1996-03-06,18,266,-55,4.5,,0
1996-03-06,19,227,-51,5.0,,0
1996-03-06,20,223,-51,5.2,,0
1996-03-06,21,210,-52,5.1,,0
1996-03-06,22,200,-54,5.7,,0
1996-03-06,23,175,-52,6.1,,0
1996-03-06,24,163,-52,6.3,,0
1996-03-06,25,160,-51,6.6,,0
1996-03-06,26,155,-52,6.7,,0
1996-03-06,27,150,-51,7.6,,0
1996-03-06,28,140,-51,8.0,,0
1996-03-06,29,133,-51,8.0,,0
1996-03-06,30,128,-51,8.2,,0
1996-03-06,31,124,-51,8.0,,0
1996-03-06,32,121,-52,7.8,,0
1996-03-06,33,115,-52,9.3,,0
1996-03-06,34,110,-52,9.8,,0
1996-03-06,35,104,-51,11.2,,0
1996-03-06,36,100,-51,11.6,,0
1996-03-06,37,95.5,-50,12.2,,0
1996-03-06,38,92.5,-51,12.3,,0
1996-03-06,39,90,-51,13.0,,0
1996-03-06,40,88,-51,12.0,,0
1996-03-06,41,82,-50,12.7,,0
1996-03-06,42,80,-52,12.5,,0
1996-03-06,43,75,-50,13.8,,0
1996-03-06,44,70,-52,13.7,,0
1996-03-06,45,62,-50,15.0,,0
1996-03-06,46,55.5,-50,14.2,,0
1996-03-06,47,50,-53,15.0,,0
1996-03-06,48,46.2,-52,14.1,,0
1996-03-06,49,41,-52,13.9,,0
1996-03-06,50,37,-52,14.1,,0
1996-03-06,51,34.5,-52,13.4,,0
1996-03-06,52,33.2,-52,13.4,,0
1996-03-06,53,31,-50,13.2,,0
1996-03-06,54,30,-51,12.3,,0
1996-03-06,55,27,-52,11.6,,0
1996-03-06,56,22,-53,8.2,,0
1996-03-06,57,20,-53,7.2,,0
1996-03-06,58,16,-54,5.7,,0
1996-03-06,59,14,-54,5.3,,0
1996-03-06,60,10,-52,4.7,,0
1996-03-15,1,985,-17,4.5,,0
1996-03-15,2,969,-18,4.0,,0
1996-03-15,3,855,-21,3.4,,0
1996-03-15,4,750,-26,2.9,,0
1996-03-15,5,620,-30,2.9,,0
1996-03-15,6,516,-36,2.6,,0
1996-03-15,7,500,-39,2.3,,0
1996-03-15,8,439,-40,2.4,,0
1996-03-15,9,375,-54,2.1,,0
1996-03-15,10,365,-54,2.0,,0
1996-03-15,11,348,-56,2.1,,0
1996-03-15,12,330,-57,2.7,,0
1996-03-15,13,315,-57,3.5,,0
1996-03-15,14,300,-57,4.0,,0
1996-03-15,15,245,-56,4.9,,0
1996-03-15,16,230,-55,2.8,,0
1996-03-15,17,210,-54,2.8,,0
1996-03-15,18,20,-54,3.9,,0
1996-03-15,19,168,-54,2.8,,0
1996-03-15,20,162,-54,4.7,,0
1996-03-15,21,150,-54,4.8,,0
1996-03-15,22,145,-54,5.1,,0
1996-03-15,23,140,-56,4.8,,0
1996-03-15,24,138,-55,4.1,,0
1996-03-15,25,132,-55,3.9,,0
1996-03-15,26,128,-55,4.0,,0
1996-03-15,27,125,-54,4.3,,0
1996-03-15,28,123,-53,4.0,,0
1996-03-15,29,110,-55,6.5,,0
1996-03-15,30,103,-55,4.0,,0
1996-03-15,31,100,-54,9.6,,0
1996-03-15,32,97,-54,10.0,,0
1996-03-15,33,91,-54,10.7,,0
1996-03-15,34,81.5,-56,10.6,,0
1996-03-15,35,80,-56,11.2,,0
1996-03-15,36,75,-56,10.9,,0
1996-03-15,37,70,-56,11.6,,0
1996-03-15,38,68,-56,11.5,,0
1996-03-15,39,63.8,-55,11.6,,0
1996-03-15,40,57.5,-56,10.9,,0
1996-03-15,41,55.5,-56,12.2,,0
1996-03-15,42,50,-56,12.2,,0
1996-03-15,43,47,-56,10.5,,0
1996-03-15,44,44,-56,7.2,,0
1996-03-15,45,42,-56,6.5,,0
1996-03-15,46,41,-56,6.2,,0
1996-03-15,47,38,-57,6.7,,0
1996-03-15,48,33,-57,4.7,,0
1996-03-15,49,30,-56,4.4,,0
1996-03-15,50,24.5,-56,3.9,,0
1996-03-15,51,20.5,-54,3.3,,0
1996-03-20,1,976,-9,1.9,,0
1996-03-20,2,970,-10,1.9,,0
1996-03-20,3,920,-14,1.8,,0
1996-03-20,4,875,-17,1.9,,0
1996-03-20,5,840,-17,1.7,,0
1996-03-20,6,764,-17,1.3,,0
1996-03-20,7,700,-23,1.3,,0
1996-03-20,8,675,-24,1.3,,0
1996-03-20,9,505,-31,1.0,,0
1996-03-20,10,500,-37,1.0,,0
1996-03-20,11,490,-36,1.0,,0
1996-03-20,12,370,-47,0.9,,0
1996-03-20,13,300,-58,1.0,,0
1996-03-20,14,299,-60,1.0,,0
1996-03-20,15,292,-57,1.0,,0
1996-03-20,16,262,-55,3.5,,0
1996-03-20,17,250,-54,3.9,,0
1996-03-20,18,240,-51,4.0,,0
1996-03-20,19,235,-51,4.4,,0
1996-03-20,20,202,-49,4.1,,0
1996-03-20,21,200,-49,4.6,,0
1996-03-20,22,190,-48,4.8,,0
1996-03-20,23,182,-47,4.8,,0
1996-03-20,24,170,-48,5.6,,0
1996-03-20,25,153,-49,5.6,,0
1996-03-20,26,145,-49,6.6,,0
1996-03-20,27,140,-49,6.8,,0
1996-03-20,28,135,-49,6.6,,0
1996-03-20,29,127,-49,7.5,,0
1996-03-20,30,108,-49,9.1,,0
1996-03-20,31,104,-49,8.8,,0
1996-03-20,32,100,-50,9.5,,0
1996-03-20,33,95.9,-51,9.5,,0
1996-03-20,34,93.7,-51,9.9,,0
1996-03-20,35,88.6,-50,9.4,,0
1996-03-20,36,82,-49,9.7,,0
1996-03-20,37,76,-50,10.7,,0
1996-03-20,38,73,-50,11.2,,0
1996-03-20,39,72,-51,13.0,,0
1996-03-20,40,70,-52,11.8,,0
1996-03-20,41,67,-52,10.7,,0
1996-03-20,42,65,-52,11.0,,0
1996-03-20,43,57.3,-52,11.7,,0
1996-03-20,44,54.4,-52,11.6,,0
1996-03-20,45,52.5,-52,11.6,,0
1996-03-20,46,50,-54,11.3,,0
1996-03-20,47,36,-50,8.0,,0
1996-03-20,48,32,-52,8.0,,0
1996-03-20,49,30,-52,7.7,,0
1996-03-20,50,28.5,-51,7.6,,0
1996-03-20,51,26.5,-51,6.3,,0
1996-03-20,52,24,-52,5.0,,0
1996-03-20,53,21.2,-52,4.0,,0
1996-03-20,54,20,-52,3.9,,0
1996-03-20,55,13.1,-52,3.3,,0
1996-03-20,56,12,-51,3.1,,0
1996-04-07,1,986,-15,1.4,,0
1996-04-07,2,883,-22,2.3,,0
1996-04-07,3,850,-24,1.7,,0
1996-04-07,4,807,-26,1.6,,0
1996-04-07,5,772,-27,1.2,,0
1996-04-07,6,700,-31,1.5,,0
1996-04-07,7,650,-35,1.4,,0
1996-04-07,8,620,-38,1.5,,0
1996-04-07,9,591,-41,1.2,,0
1996-04-07,10,560,-43,1.5,,0
1996-04-07,11,500,-49,1.3,,0
1996-04-07,12,482,-50,1.2,,0
1996-04-07,13,348,-65,1.0,,0
1996-04-07,14,320,-69,1.8,,0
1996-04-07,15,300,-67,3.7,,0
1996-04-07,16,274,-61,5.0,,0
1996-04-07,17,260,-60,5.5,,0
1996-04-07,18,240,-60,5.0,,0
1996-04-07,19,219,-60,6.1,,0
1996-04-07,20,207,-60,5.3,,0
1996-04-07,21,200,-60,6.5,,0
1996-04-07,22,187,-61,7.2,,0
1996-04-07,23,178,-61,7.5,,0
1996-04-07,24,175,-61,9.8,,0
1996-04-07,25,170,-61,10.6,,0
1996-04-07,26,162,-61,11.3,,0
1996-04-07,27,150,-61,9.5,,0
1996-04-07,28,138,-62,9.5,,0
1996-04-07,29,130,-63,7.4,,0
1996-04-07,30,122,-63,7.3,,0
1996-04-07,31,114,-65,11.4,,0
1996-04-07,32,110,-65,12.2,,0
1996-04-07,33,105,-65,14.8,,0
1996-04-07,34,100,-65,14.8,,0
1996-04-07,35,92.5,-65,14.0,,0
1996-04-07,36,81.9,-66,14.8,,0
1996-04-07,37,78.7,-66,15.5,,0
1996-04-07,38,71.8,-66,15.5,,0
1996-04-07,39,70,-67,15.3,,0
1996-04-07,40,65,-68,13.8,,0
1996-04-07,41,62,-68,13.8,,0
1996-04-07,42,53,-68,10.5,,0
1996-04-07,43,52,-68,10.6,,0
1996-04-07,44,50,-68,9.5,,0
1996-04-07,45,49,-68,9.4,,0
1996-04-07,46,45.8,-68,8.9,,0
1996-04-07,47,42.2,-68,7.5,,0
1996-04-07,48,39,-68,7.5,,0
1996-04-07,49,37,-68,6.9,,0
1996-04-07,50,34.9,-68,6.7,,0
1996-04-07,51,31.2,-68,4.5,,0
1996-04-07,52,30,-68,4.2,,0
1996-04-07,53,28,-68,3.6,,0
1996-04-07,54,23.2,-68,1.0,,0
1996-08-11,1,978,-18,2.2,,0
1996-08-11,2,914,-21,2.9,,0
1996-08-11,3,878,-24,2.6,,0
1996-08-11,4,855,-25,2.7,,0
1996-08-11,5,800,-23,2.5,,0
1996-08-11,6,746,-28,2.4,,0
1996-08-11,7,700,-31,2.0,,0
1996-08-11,8,680,-33,1.7,,0
1996-08-11,9,650,-35,1.8,,0
1996-08-11,10,520,-45,1.5,,0
1996-08-11,11,500,-47,1.4,,0
1996-08-11,12,468,-50,1.2,,0
1996-08-11,13,430,-55,1.0,,0
1996-08-11,14,410,-57,1.2,,0
1996-08-11,15,360,-62,0.9,,0
1996-08-11,16,344,-63,1.0,,0
1996-08-11,17,313,-65,1.3,,0
1996-08-11,18,300,-67,1.5,,0
1996-08-11,19,278,-69,1.9,,0
1996-08-11,20,264,-69,2.4,,0
1996-08-11,21,259,-70,2.3,,0
1996-08-11,22,230,-73,3.0,,0
1996-08-11,23,200,-76,4.7,,0
1996-08-11,24,190,-77,4.6,,0
1996-08-11,25,180,-78,4.9,,0
1996-08-11,26,170,-77,6.3,,0
1996-08-11,27,154,-78,6.3,,0
1996-08-11,28,150,-78,6.8,,0
1996-08-11,29,140,-80,8.2,,0
1996-08-11,30,138,-80,7.8,,0
1996-08-11,31,130,-80,8.0,,0
1996-08-11,32,124,-82,6.9,,0
1996-08-11,33,118,-81,9.0,,0
1996-08-11,34,113,-82,9.3,,0
1996-08-11,35,104,-82,12.6,,0
1996-08-11,36,102,-81,14.8,,0
1996-08-11,37,100,-82,14.6,,0
1996-08-11,38,99,-82,14.6,,0
1996-08-11,39,89.8,-84,16.3,,0
1996-08-11,40,84,-84,15.7,,0
1996-08-11,41,82,-83,16.0,,0
1996-08-11,42,80.2,-83,16.7,,0
1996-08-11,43,77,-83,17.2,,0
1996-08-11,44,72,-83,18.5,,0
1996-08-11,45,70,-83,18.2,,0
1996-08-11,46,66.5,-83,17.7,,0
1996-08-11,47,60,-83,14.8,,0
1996-08-11,48,53.8,-83,12.5,,0
1996-08-11,49,50,-83,12.0,,0
1996-08-11,50,49.2,-84,11.8,,0
1996-08-11,51,47,-83,11.4,,0
1996-08-11,52,43.3,-84,11.1,,0
1996-08-11,53,38,-84,8.7,,0
1996-08-11,54,36.1,-83,8.6,,0
1996-08-11,55,30.4,-83,6.7,,0
1996-08-11,56,30,-84,6.8,,0
1996-08-11,57,24,-83,7.5,,0
1996-08-11,58,23,-83,7.0,,0
1996-08-11,59,22,-82,7.2,,0
1996-08-11,60,21.3,-83,6.7,,0
1996-08-11,61,20,-83,6.5,,0
1996-08-11,62,19,-81,6.4,,0
1996-08-11,63,16.4,-79,6.1,,0
1996-08-11,64,13,-77,5.9,,0
1996-08-11,65,10.3,-73,5.7,,0
1996-08-11,66,10,-72,5.7,,0
1996-08-11,67,9.8,-72,5.6,,0
1996-08-11,68,9,-71,5.5,,0
1996-08-11,69,7.5,-69,5.5,,0
1996-08-11,70,7,-64,5.5,,0
1996-08-11,71,6.9,-63,5.3,,0
1996-08-11,72,6.7,-64,3.9,,0
1996-08-20,1,979,-28,2.7,,0
1996-08-20,2,890,-21,2.8,,0
1996-08-20,3,700,-30,2.4,,0
1996-08-20,4,642,-33,2.2,,0
1996-08-20,5,562,-40,1.9,,0
1996-08-20,6,515,-44,1.7,,0
1996-08-20,7,500,-45,1.8,,0
1996-08-20,8,490,-46,1.7,,0
1996-08-20,9,442,-49,1.8,,0
1996-08-20,10,391,-52,2.3,,0
1996-08-20,11,354,-54,2.6,,0
1996-08-20,12,325,-56,3.1,,0
1996-08-20,13,310,-58,2.9,,0
1996-08-20,14,300,-59,3.2,,0
1996-08-20,15,296,-59,3.0,,0
1996-08-20,16,281,-62,2.6,,0
1996-08-20,17,268,-64,3.1,,0
1996-08-20,18,262,-63,3.3,,0
1996-08-20,19,260,-64,3.5,,0
1996-08-20,20,250,-65,4.2,,0
1996-08-20,21,230,-67,5.6,,0
1996-08-20,22,207,-69,6.1,,0
1996-08-20,23,200,-69,6.0,,0
1996-08-20,24,192,-69,5.8,,0
1996-08-20,25,180,-71,6.5,,0
1996-08-20,26,166,-72,6.9,,0
1996-08-20,27,158,-74,7.6,,0
1996-08-20,28,150,-74,7.4,,0
1996-08-20,29,142,-75,6.4,,0
1996-08-20,30,134,-76,7.5,,0
1996-08-20,31,127,-76,9.5,,0
1996-08-20,32,121,-76,10.6,,0
1996-08-20,33,119,-76,11.1,,0
1996-08-20,34,116,-76,12.8,,0
1996-08-20,35,109,-78,12.7,,0
1996-08-20,36,104,-78,13.0,,0
1996-08-20,37,102,-78,12.7,,0
1996-08-20,38,100,-78,5.0,,0
1996-08-20,39,95.4,-78,14.3,,0
1996-08-20,40,94,-78,15.3,,0
1996-08-20,41,91.4,-78,15.2,,0
1996-08-20,42,87.6,-78,16.9,,0
1996-08-20,43,86,-78,16.7,,0
1996-08-20,44,84,-79,17.1,,0
1996-08-20,45,77.5,-80,16.8,,0
1996-08-20,46,76.2,-81,16.1,,0
1996-08-20,47,74.2,-81,16.7,,0
1996-08-20,48,71,-81,15.9,,0
1996-08-20,49,70,-81,14.2,,0
1996-08-20,50,69.5,-81,13.9,,0
1996-08-20,51,63,-79,12.5,,0
1996-08-20,52,60,-78,11.4,,0
1996-08-20,53,58.7,-78,10.5,,0
1996-08-20,54,55.2,-78,10.3,,0
1996-08-20,55,50,-79,10.4,,0
1996-08-20,56,46.4,-81,10.4,,0
1996-08-20,57,44,-81,10.4,,0
1996-08-20,58,42.8,-81,10.0,,0
1996-08-20,59,41,-81,9.2,,0
1996-08-20,60,40.2,-81,8.0,,0
1996-08-20,61,38.8,-81,7.2,,0
1996-08-20,62,37.4,-81,5.7,,0
1996-08-20,63,35.1,-82,6.2,,0
1996-08-20,64,33.6,-81,5.9,,0
1996-08-20,65,30,-79,6.3,,0
1996-08-20,66,27.8,-78,6.6,,0
1996-08-20,67,24.4,-74,6.3,,0
1996-08-20,68,23.2,-74,5.8,,0
1996-08-20,69,22,-73,5.0,,0
1996-08-20,70,21.5,-73,3.8,,0
1996-08-20,71,20,-73,3.2,,0
1996-09-05,1,993,-13,4.1,,0
1996-09-05,2,933,-16,3.9,,0
1996-09-05,3,918,-17,4.0,,0
1996-09-05,4,891,-19,3.8,,0
1996-09-05,5,854,-21,3.6,,0
1996-09-05,6,837,-22,3.5,,0
1996-09-05,7,820,-23,3.3,,0
1996-09-05,8,808,-23,3.5,,0
1996-09-05,9,775,-23,3.1,,0
1996-09-05,10,748,-24,3.2,,0
1996-09-05,11,730,-25,2.9,,0
1996-09-05,12,700,-25,2.9,,0
1996-09-05,13,580,-34,2.5,,0
1996-09-05,14,530,-38,2.1,,0
1996-09-05,15,518,-39,2.3,,0
1996-09-05,16,508,-41,2.0,,0
1996-09-05,17,500,-41,2.1,,0
1996-09-05,18,470,-44,2.1,,0
1996-09-05,19,458,-45,1.8,,0
1996-09-05,20,449,-47,1.9,,0
1996-09-05,21,418,-51,1.4,,0
1996-09-05,22,408,-53,1.6,,0
1996-09-05,23,385,-55,1.5,,0
1996-09-05,24,365,-58,1.5,,0
1996-09-05,25,353,-59,1.1,,0
1996-09-05,26,329,-63,1.2,,0
1996-09-05,27,318,-64,0.8,,0
1996-09-05,28,300,-67,1.0,,0
1996-09-05,29,274,-70,1.1,,0
1996-09-05,30,260,-72,1.4,,0
1996-09-05,31,256,-73,1.3,,0
1996-09-05,32,249,-73,1.6,,0
1996-09-05,33,241,-74,1.5,,0
1996-09-05,34,219,-76,2.1,,0
1996-09-05,35,210,-77,2.9,,0
1996-09-05,36,200,-78,2.6,,0
1996-09-05,37,188,-80,3.4,,0
1996-09-05,38,177,-80,3.4,,0
1996-09-05,39,154,-80,4.9,,0
1996-09-05,40,150,-80,4.8,,0
1996-09-05,41,143,-80,4.4,,0
1996-09-05,42,140,-81,4.5,,0
1996-09-05,43,134,-81,4.9,,0
1996-09-05,44,130,-81,4.8,,0
1996-09-05,45,129,-82,5.9,,0
1996-09-05,46,121,-83,4.8,,0
1996-09-05,47,119,-83,5.0,,0
1996-09-05,48,114,-83,5.1,,0
1996-09-05,49,102,-83,4.8,,0
1996-09-05,50,100,-85,5.1,,0
1996-09-05,51,98.2,-85,5.0,,0
1996-09-05,52,95.8,-85,4.8,,0
1996-09-05,53,89.8,-86,5.8,,0
1996-09-05,54,84.9,-86,5.4,,0
1996-09-05,55,83.8,-86,3.4,,0
1996-09-05,56,79.5,-87,4.9,,0
1996-09-05,57,78.1,-88,3.8,,0
1996-09-05,58,74.2,-88,3.7,,0
1996-09-05,59,70,-88,2.8,,0
1996-09-05,60,68,-87,1.8,,0
1996-09-05,61,66,-87,1.9,,0
1996-09-05,62,63,-89,1.0,,0
1996-09-05,63,59,-88,0.3,,0
1996-09-05,64,50,-86,0.5,,0
1996-09-05,65,37.8,-87,0.8,,0
1996-09-05,66,30,-87,1.2,,0
1996-09-05,67,26.7,-87,1.2,,0
1996-09-05,68,20.7,-83,0.9,,0
1996-09-05,69,20,-83,0.9,,0
1996-09-05,70,18,-84,0.8,,0
1996-09-05,71,16,-83,1.1,,0
1996-09-05,72,15.1,-83,1.5,,0
1996-09-05,73,13.5,-81,1.8,,0
1996-09-05,74,12,-81,1.2,,0
1996-09-05,75,10,-80,0.8,,0
1996-09-05,76,9.3,-80,0.7,,0
1996-09-05,77,7.5,-80,0.6,,0
1996-09-05,78,5,-80,0.7,,0
1996-09-05,79,4,-80,0.6,,0
1996-09-15,1,997,-12,2.2,,0
1996-09-15,2,952,-13,2.6,,0
1996-09-15,3,900,-17,2.2,,0
1996-09-15,4,871,-19,2.2,,0
1996-09-15,5,860,-20,2.5,,0
1996-09-15,6,850,-20,2.4,,0
1996-09-15,7,765,-24,2.2,,0
1996-09-15,8,736,-27,1.9,,0
1996-09-15,9,700,-29,1.8,,0
1996-09-15,10,672,-30,1.7,,0
1996-09-15,11,616,-34,1.9,,0
1996-09-15,12,500,-43,1.6,,0
1996-09-15,13,465,-45,1.5,,0
1996-09-15,14,393,-53,1.6,,0
1996-09-15,15,337,-59,1.2,,0
1996-09-15,16,300,-64,2.1,,0
1996-09-15,17,287,-65,2.4,,0
1996-09-15,18,250,-70,2.6,,0
1996-09-15,19,234,-71,2.8,,0
1996-09-15,20,214,-73,3.2,,0
1996-09-15,21,200,-75,3.4,,0
1996-09-15,22,186,-75,3.9,,0
1996-09-15,23,160,-78,4.6,,0
1996-09-15,24,155,-78,4.7,,0
1996-09-15,25,150,-78,4.6,,0
1996-09-15,26,140,-79,4.6,,0
1996-09-15,27,133,-78,4.5,,0
